pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,st_teff
"Kepler-42 b","Kepler-42",1.21376720000,0.78000000,,3068.00
"HD 75302 b","HD 75302",4356.00000000000,,1716.27339780,
"Kepler-44 b","Kepler-44",3.24672930000,12.22000000,317.82000000,5800.00
"Kepler-425 b","Kepler-425",3.79701816000,10.96200000,79.45000000,5170.00
"KOI-984 c","KOI-984",21.51200000000,,209.80000000,5295.00
"Kepler-1912 b","Kepler-1912",6.05921983700,1.35670508,,5734.00
"Kepler-336 d","Kepler-336",20.67877200000,2.37000000,,5867.00
"HD 156098 c","HD 156098",7841.58390000000,,1661.60691180,
"Kepler-1258 b","Kepler-1258",0.98494016700,0.86000000,,5839.00
"HD 142 b","HD 142",351.43394000000,,396.96768034,
"KMT-2021-BLG-0171L b","KMT-2021-BLG-0171L",,,11.20000000,5200.00
"Kepler-132 b","Kepler-132",6.17819600000,1.21000000,,6003.00
"TOI-5174 b","TOI-5174",12.21428600000,5.35100000,,5643.77
"WASP-97 b","WASP-97",2.07276000000,12.77826000,432.24880000,5640.00
"Kepler-1646 b","Kepler-1646",4.48558383000,1.23000000,,3299.00
"HD 63433 c","HD 63433",20.54382810000,2.69200000,15.53900000,5553.00
"K2-342 b","K2-342",11.56105200000,2.03000000,,5920.00
"Kepler-188 c","Kepler-188",5.99655300000,3.19000000,,6021.00
"Kepler-1096 b","Kepler-1096",2.89221750600,1.24000000,,4306.00
"HD 173416 b","HD 173416",322.03000000000,,585.12209729,4683.00
"Kepler-111 c","Kepler-111",224.77833000000,7.08407580,222.47988490,5914.00
"KMT-2022-BLG-1013L b","KMT-2022-BLG-1013L",,,98.52680617,
"Kepler-284 b","Kepler-284",12.69914900000,2.24000000,,5615.00
"MOA-2013-BLG-605L b","MOA-2013-BLG-605L",,,3.24000000,
"OGLE-2016-BLG-1227L b","OGLE-2016-BLG-1227L",,,250.00000000,
"HATS-52 b","HATS-52",1.36665436000,15.49083800,711.93920000,6010.00
"HD 32963 b","HD 32963",2372.00000000000,,222.48100000,5727.00
"Kepler-131 b","Kepler-131",16.09200000000,2.41000000,16.13000000,5685.00
"MOA-2008-BLG-379L b","MOA-2008-BLG-379L",,,1300.00000000,
"Kepler-1241 b","Kepler-1241",18.55257010000,2.63000000,,5261.00
"HIP 55507 b","HIP 55507",5138.43727000000,,2585.53409095,
"HD 1690 b","HD 1690",533.00000000000,,2793.72570000,4374.00
"TOI-2498 b","TOI-2498",3.73825200000,6.06000000,34.62000000,5905.00
"HD 29399 b","HD 29399",892.70000000000,,498.99059899,4845.00
"WASP-1 b","WASP-1",2.51994540000,16.62300000,271.41500000,
"HD 151450 b","HD 151450",21.89288000000,,38.45723725,
"OGLE-TR-111 b","OGLE-TR-111",4.01444630000,11.42197100,,
"Kepler-361 c","Kepler-361",55.18802300000,2.52000000,,6169.00
"K2-136 b","K2-136",7.97525000000,1.01400000,4.30000000,4500.00
"K2-136 c","K2-136",17.30723000000,3.00000000,18.10000000,4500.00
"HD 18143 c","HD 18143",28982.41764000000,,3177.64841319,
"LHS 1678 d","LHS 1678",4.96522290000,0.98100000,,3490.00
"WASP-157 b","WASP-157",3.95162300000,11.19000000,,5772.00
"EPIC 201833600 c","K2-50",3.96151000000,1.00000000,,
"Kepler-93 b","Kepler-93",4.72673978000,1.47800000,4.66000000,5669.00
"HD 106270 b","HD 106270",1888.00000000000,,3219.61790000,5509.00
"TOI-220 b","TOI-220",10.69526400000,3.03000000,13.80000000,5298.00
"HD 2638 b","HD 2638",3.44420000000,,133.48860000,5186.00
"HD 39194 c","HD 39194",14.03090000000,,7.49000000,
"Kepler-511 b","Kepler-511",296.63786500000,6.35000000,,5770.00
"K2-151 b","K2-151",3.83547600000,1.49000000,,3695.00
"HIP 54373 b","HIP 54373",7.76000000000,,8.62000000,4021.00
"Kepler-426 b","Kepler-426",3.21751883000,12.22000000,108.06000000,5725.00
"TOI-6054.02","TOI-6054",12.56363600000,2.82000000,9.30000000,6047.00
"TOI-5795 b","TOI-5795",6.14063250000,5.62000000,23.66000000,5715.00
"HS Psc b","HS Psc",3.98600000000,,464.02947422,4203.00
"TOI-1443 b","TOI-1443",23.54067800000,2.30381001,30.00000000,5224.00
"HD 134606 f","HD 134606",26.91500000000,,5.63000000,5576.00
"Kepler-1717 b","Kepler-1717",30.65279961000,2.98929758,,6200.00
"TOI-4329 b","TOI-4329",2.92230000000,16.81347105,143.02278315,6000.00
"Kepler-784 c","Kepler-784",17.15723600000,1.55000000,,5676.00
"Kepler-1972 b","Kepler-1972",7.54425000000,0.80200000,2.02000000,5818.00
"HD 100546 b","HD 100546",,77.34210000,2701.54145950,10500.00
"Kepler-238 e","Kepler-238",23.65400000000,5.60000000,169.70000000,
"Kepler-993 b","Kepler-993",22.08557563000,2.97000000,,3843.00
"Teegarden's Star d","Teegarden's Star",26.13000000000,,0.82000000,3034.00
"OGLE-TR-132 b","OGLE-TR-132",1.68986800000,13.45000000,375.02000000,6210.00
"TOI-4342 c","TOI-4342",10.68866200000,2.34900000,4.80000000,3866.00
"Kepler-1761 b","Kepler-1761",4.04354000100,1.39109603,,3871.00
"Kepler-865 c","Kepler-865",6.20920207000,0.89000000,,5440.00
"K2-59 b","K2-59",20.69210000000,2.41000000,,5055.00
"Kepler-1062 b","Kepler-1062",9.30412078000,1.76000000,,4597.00
"OGLE-2018-BLG-0516L b","OGLE-2018-BLG-0516L",,,20.10000000,
"Kepler-809 b","Kepler-809",55.63934000000,3.01000000,,5734.00
"Kepler-941 b","Kepler-941",17.42395198000,3.08000000,,5539.00
"TOI-5799 b","TOI-5799",4.16450700000,1.73300000,,3452.00
"Kepler-1400 b","Kepler-1400",9.06689421000,1.62000000,,5044.00
"HD 10975 b","HD 10975",283.80000000000,,143.02278315,4840.00
"HAT-P-20 b","HAT-P-20",2.87531700000,9.71800000,2302.89900000,4595.00
"Kepler-920 c","Kepler-920",100.82741130000,3.80000000,,5403.00
"KMT-2024-BLG-0404L c","KMT-2024-BLG-0404L",,,17.30000000,
"Kepler-1505 b","Kepler-1505",30.86093660000,0.93000000,,5686.00
"Kepler-545 b","Kepler-545",13.24934059000,2.69000000,,5882.00
"TOI-1438 b","TOI-1438",5.13967000000,3.04000000,9.40000000,5230.00
"HATS-3 b","HATS-3",3.54785100000,15.48000000,340.38200000,6351.00
"HD 135694 b","HD 135694",15.92347556800,2.85700000,,5712.00
"HR 5183 b","HR 5183",27000.00000000000,,1026.59090000,5794.00
"Kepler-374 c","Kepler-374",3.28280700000,1.10000000,,5977.00
"TOI-2200 b","TOI-2200",2.93602836512,6.96310517,,5036.17
"TOI-2295 c","TOI-2295",966.50000000000,,1783.01736327,5730.00
"TOI-205 b","TOI-205",4.25300773815,2.50121142,,6302.74
"Kepler-1547 b","Kepler-1547",0.69297967600,0.90000000,,6078.00
"Kepler-1181 c","Kepler-1181",8.93484887000,1.83000000,,6688.00
"EPIC 220674823 c","EPIC 220674823",13.34060300000,2.71200000,7.90000000,5578.00
"HD 160691 e","HD 160691",307.90000000000,,2224.79884900,5773.00
"Kepler-1471 c","Kepler-1471",11.60448810000,1.88000000,,5533.00
"WASP-197 b","WASP-197",5.16722800000,14.44837612,403.32424848,6050.00
"Kepler-1279 b","Kepler-1279",23.47741010000,1.75000000,,6221.00
"Kepler-1438 b","Kepler-1438",2.31942009000,0.94000000,,5530.00
"Kepler-446 b","Kepler-446",1.56540900000,1.50000000,,3359.00
"Kepler-1197 b","Kepler-1197",2.03231845000,1.25000000,,4708.00
"KOBE-1 c","KOBE-1",29.67100000000,,12.40000000,4135.00
"Kepler-113 b","Kepler-113",4.75400000000,1.82000000,11.70000000,4725.00
"Kepler-10 c","Kepler-10",45.29430100000,2.35500000,11.29000000,5708.00
"Kepler-1963 b","Kepler-1963",1.96226000800,0.74437023,,5726.00
"Kepler-357 b","Kepler-357",6.47543400000,1.84000000,,5036.00
"WASP-24 b","WASP-24",2.34121000000,15.46842000,394.10920000,6075.00
"TOI-3261 b","TOI-3261",0.88313310000,3.82000000,30.30000000,5068.00
"Kepler-223 c","Kepler-223",9.84564000000,3.44000000,5.10000000,
"Kepler-1417 b","Kepler-1417",20.35052130000,1.00000000,,5839.00
"KMT-2016-BLG-2321L b","KMT-2016-BLG-2321L",,,301.93698665,
"Kepler-755 b","Kepler-755",1.26909037400,1.76000000,,5043.00
"HD 180314 b","HD 180314",394.73000000000,,7216.92963775,4917.00
"Kepler-390 b","Kepler-390",6.73808800000,0.82000000,,5166.00
"Kepler-202 b","Kepler-202",4.06942700000,1.63000000,,4668.00
"KMT-2021-BLG-0748L b","KMT-2021-BLG-0748L",,,143.02278315,
"Kepler-403 d","Kepler-403",13.61159129000,1.42000000,,6209.00
"K2-57 b","K2-57",9.00730000000,2.30905002,,4413.00
"K2-28 b","K2-28",2.26045500000,2.32000000,,3214.00
"Kepler-292 f","Kepler-292",20.83423700000,2.35000000,,5299.00
"Kepler-220 d","Kepler-220",28.12239700000,0.98000000,,4632.00
"Kepler-366 c","Kepler-366",12.51616000000,1.79000000,,6209.00
"HD 67087 c","HD 67087",2374.00000000000,,1540.00000000,6330.00
"HD 191939 f","HD 191939",2898.00000000000,,915.34581216,5348.00
"KMT-2019-BLG-1216L b","KMT-2019-BLG-1216L",,,29.87587026,
"TOI-4465 b","TOI-4465",101.94054000000,14.01122587,1872.00931723,5545.00
"bet UMi b","bet UMi",522.30000000000,,1938.70000000,4126.00
"Kepler-309 b","Kepler-309",5.92365300000,1.56000000,,4713.00
"Kepler-686 b","Kepler-686",1.59474546300,12.15000000,,5649.00
"TOI-907.01","TOI-907",4.58491290000,9.61588510,,6272.00
"NGTS-26 b","NGTS-26",4.51992790000,14.88552637,92.80589484,5550.00
"HD 39091 b","HD 39091",2088.80000000000,,4481.38053870,5998.00
"TOI-2322 b","TOI-2322",11.30717000000,0.99400000,2.31000000,4664.00
"TOI-2322 c","TOI-2322",20.22552800000,1.87400000,18.10000000,4664.00
"Kepler-103 c","Kepler-103",179.60978000000,5.45390000,58.47000000,6047.00
"TOI-707 b","TOI-707",52.79918000000,2.41600000,,5424.00
"WASP-5 b","WASP-5",1.62842790000,12.18400000,502.15000000,5700.00
"HD 7924 c","HD 7924",15.29900000000,,7.86000000,5075.00
"HD 183263 b","HD 183263",624.87404000000,,1103.18240070,
"HD 171238 b","HD 171238",1515.00000000000,,2796.88998160,
"HD 175541 b","HD 175541",298.43000000000,,190.06234000,5013.00
"HD 33142 b","HD 33142",330.00000000000,,400.46379282,5025.40
"Kepler-291 b","Kepler-291",3.54651100000,2.16000000,,6002.00
"HD 154672 b","HD 154672",163.94000000000,,1706.74710000,5743.00
"K2-77 b","K2-77",8.20008440000,2.49960270,,5160.00
"K2-266 b","K2-266",0.65852400000,3.30000000,11.26782377,4285.00
"Kepler-990 c","Kepler-990",0.53835430800,1.53000000,,5948.00
"TOI-2992 b","TOI-2992",3.00781200000,13.75341932,1058.36859531,6000.00
"Kepler-450 d","Kepler-450",7.51464000000,0.83700000,,6197.21
"Kepler-638 b","Kepler-638",6.07972888000,1.83000000,,5382.00
"Kepler-479 b","Kepler-479",12.49341307000,2.12000000,,5247.00
"Kepler-363 d","Kepler-363",11.93212500000,2.05000000,,5593.00
"Kepler-1946 b","Kepler-1946",3.03519010500,2.48812698,,5505.00
"24 Sex c","24 Sex",883.00000000000,,273.32000000,5098.00
"Kepler-1747 b","Kepler-1747",6.23031997700,4.26508000,,5477.00
"K2-335 b","K2-335",12.28321100000,2.21000000,,6222.00
"K2-344 b","K2-344",3.35585000000,1.59000000,,4374.00
"KELT-6 c","KELT-6",1276.00000000000,,1179.14930000,6272.00
"Kepler-126 b","Kepler-126",10.49571100000,1.52000000,,6239.00
"Kepler-228 d","Kepler-228",11.09428600000,4.04000000,,6043.00
"NGTS-15 b","NGTS-15",3.27623000000,12.32987877,238.68913366,5600.00
"BD+37 3172 b","BD+37 3172",1887.76000000000,,3368.98111420,4500.00
"CoRoT-19 b","CoRoT-19",3.89713000000,14.46000000,352.78000000,6090.00
"Kepler-1625 b","Kepler-1625",287.37894900000,6.06000000,,5677.00
"Kepler-629 b","Kepler-629",7.23858540000,1.38000000,,5444.00
"TOI-6677 b","TOI-6677",5.45060661625,5.83507112,,6572.28
"K2-397 b","K2-397",3.57232600000,2.41700000,,5387.00
"Kepler-1354 b","Kepler-1354",76.61337700000,2.97000000,,6168.00
"TOI-1194 b","TOI-1194",2.31064460000,8.71664516,120.00000000,5394.00
"KELT-17 b","KELT-17",3.08017160000,17.09372500,416.35730000,7454.00
"TOI-3919 b","TOI-3919",7.43323400000,12.31866979,1233.17421916,6100.00
"Kepler-65 d","Kepler-65",8.13123000000,1.52000000,,6211.00
"Kepler-1656 c","Kepler-1656",1919.00000000000,,126.40000000,
"MOA-2016-BLG-526L b","MOA-2016-BLG-526L",,,14.93793513,
"K2-71 b","K2-71",6.98541000000,2.15000000,,4006.00
"TOI-3785 b","TOI-3785",4.67473730000,5.14000000,14.95000000,3576.00
"Kepler-1595 b","Kepler-1595",4.56380468000,1.23000000,,5203.00
"KOI-351 d","KOI-351",59.73667000000,2.87000000,,6080.00
"TOI-837 b","TOI-837",8.32491130000,9.16894621,120.45696625,5995.00
"TOI-4860 b","TOI-4860",1.52275910000,8.70000000,86.70000000,3260.00
"NGTS-3 A b","NGTS-3 A",1.67537280000,16.58932000,756.43540000,5600.00
"K2-174 b","K2-174",19.56230700000,2.60000000,,4455.00
"Kepler-1880 b","Kepler-1880",6.30921983700,2.11686218,,4380.00
"HAT-P-6 b","HAT-P-6",3.85298000000,16.58932000,419.53560000,6570.00
"LHS 1903 d","LHS 1903",12.56628700000,2.50000000,5.96000000,3664.00
"TOI-1201 b","TOI-1201",2.49198630000,2.41500000,6.28000000,3476.00
"Kepler-1093 c","Kepler-1093",89.72229200000,1.96000000,,6166.00
"Kepler-203 d","Kepler-203",11.32972000000,1.44000000,,5821.00
"KMT-2018-BLG-1025L b","KMT-2018-BLG-1025L",,,6.05900000,
"Kepler-379 c","Kepler-379",62.78469700000,2.29000000,,6054.00
"WASP-181 b","WASP-181",4.51950640000,13.27145600,95.03117000,5839.00
"Kepler-1033 b","Kepler-1033",7.56052806000,2.51000000,,5547.00
"Kepler-684 b","Kepler-684",6.77030200800,3.36000000,,5493.00
"Kepler-393 b","Kepler-393",9.18241700000,1.29000000,,6189.00
"WASP-72 b","WASP-72",2.21673000000,14.45961000,731.00900000,6250.00
"Kepler-378 b","Kepler-378",16.09236100000,0.75000000,,4661.00
"WASP-133 b","WASP-133",2.17642300000,13.56289000,368.68280000,5700.00
"HATS-65 b","HATS-65",3.10516100000,16.82470900,260.93843000,6277.00
"HD 35759 b","HD 35759",82.46700000000,,1195.04080000,6060.00
"Kepler-1702 b","Kepler-1702",18.50120000000,1.60190793,,5093.00
"Kepler-550 b","Kepler-550",8.60010410900,4.42000000,,5322.00
"GJ 887 c","GJ 887",21.78400000000,,6.50000000,3688.00
"TOI-4458 b","TOI-4458",3.93937920000,12.40834163,552.06794296,6151.00
"Kepler-1895 b","Kepler-1895",6.07029008900,2.11934728,,5076.00
"TOI-1634 c","TOI-1634",103.00000000000,,,3472.00
"Kepler-1218 b","Kepler-1218",22.92212660000,1.44000000,,5986.00
"GJ 238 b","GJ 238",1.74469990000,0.56600000,,3485.00
"TIC 445839811 b","TIC 445839811",11.10862603180,2.47771211,,5408.25
"HIP 98599 b","HIP 98599",2656.00000000000,,2177.12458795,5978.00
"Kepler-323 b","Kepler-323",1.67832800000,1.38100000,3.90000000,6004.00
"K2-268 e","K2-268",6.13124300000,1.33000000,,5106.00
"Kepler-8 b","Kepler-8",3.52249910000,15.87194400,187.51970000,6213.00
"Kepler-904 b","Kepler-904",3.02166863200,1.77000000,,6160.00
"Kepler-772 b","Kepler-772",12.99207337000,1.82000000,,5714.00
"Kepler-669 b","Kepler-669",4.12554686900,4.83000000,,6038.00
"Kepler-1610 c","Kepler-1610",44.98518850000,2.09000000,,5295.00
"Kepler-310 b","Kepler-310",13.93069800000,1.19000000,,5797.00
"Kepler-427 b","Kepler-427",10.29099400000,13.79000000,92.17000000,5800.00
"NGTS-33 b","NGTS-33",2.82797200000,18.38272835,1153.71711741,7437.00
"TOI-3976 A b","TOI-3976 A",6.60766200000,12.27383387,55.61997123,5975.00
"HD 191939 e","HD 191939",101.12000000000,,112.20000000,5348.00
"Kepler-1876 b","Kepler-1876",6.99205000000,0.85300000,2.40000000,6104.00
"Kepler-1771 b","Kepler-1771",88.64399719000,4.05537256,,5661.00
"HD 224693 b","HD 224693",26.69040000000,,222.48100000,5894.00
"HD 457 b","HD 457",20324.58153000000,,8445.33643080,
"TOI-469.01","TOI-469",13.63082050000,3.41000000,9.10000000,5289.00
"HIP 65891 b","HIP 65891",1089.60000000000,,1938.75328270,5000.00
"Kepler-227 c","Kepler-227",54.41869400000,3.04000000,,5854.00
"Kepler-127 d","Kepler-127",48.63040800000,2.64000000,,6106.00
"K2-184 b","K2-184",16.97801020000,1.47000000,,5245.00
"Kepler-1026 b","Kepler-1026",36.51560530000,2.21000000,,4948.00
"HD 63765 b","HD 63765",358.00000000000,,168.44990000,5449.00
"Kepler-371 b","Kepler-371",34.76327800000,1.89000000,,5666.00
"Kepler-438 b","Kepler-438",35.23319000000,1.12000000,,3748.00
"HD 27442 b","HD 27442",428.10000000000,,495.80000000,4846.00
"Kepler-214 b","Kepler-214",15.66054400000,2.61000000,,6169.00
"Kepler-398 b","Kepler-398",4.08142300000,0.93000000,,4493.00
"Kepler-310 c","Kepler-310",56.47542000000,3.38000000,,5797.00
"TOI-2485 b","TOI-2485",11.23479000000,12.13932610,766.60211768,
"Kepler-982 b","Kepler-982",15.77382210000,2.25000000,,6139.00
"Kepler-1535 b","Kepler-1535",138.94420000000,2.55000000,,6021.00
"Kepler-110 b","Kepler-110",12.69111200000,1.83000000,,5960.00
"HD 73534 b","HD 73534",1750.00000000000,,353.42696000,4917.00
"Kepler-1630 b","Kepler-1630",509.99740200000,2.19000000,,4736.00
"Kepler-824 b","Kepler-824",4.51436633000,1.87000000,,6035.00
"HATS-50 b","HATS-50",3.82970150000,12.66617000,123.95370000,5990.00
"HD 177565 b","HD 177565",44.50500000000,,15.10000000,
"Kepler-1372 b","Kepler-1372",1.31155556800,1.27000000,,5677.00
"KMT-2019-BLG-1367L b","KMT-2019-BLG-1367L",,,4.08000000,
"TWA 7 b","TWA 7",,,108.06165838,
"K2-14 b","K2-14",8.36802000000,4.81000000,,3789.00
"Kepler-511 c","Kepler-511",26.62949944000,4.20964327,,5866.00
"TOI-470 b","TOI-470",12.19148000000,4.34000000,,5190.00
"Kepler-813 b","Kepler-813",19.12947337000,2.14000000,,5743.00
"TOI-2000 c","TOI-2000",9.12705500000,8.14000000,81.70000000,5611.00
"Kepler-611 b","Kepler-611",2.43703330200,1.65000000,,5761.00
"Kepler-595 b","Kepler-595",25.30290920000,3.70800000,17.40000000,
"HD 220689 b","HD 220689",2266.40000000000,,355.33394000,5921.00
"V830 Tau b","V830 Tau",4.92700000000,,222.48100000,4250.00
"HD 181433 d","HD 181433",6896.10000000000,,206.91000000,
"Kepler-41 b","Kepler-41",1.85555820000,14.46000000,177.98000000,5750.00
"Kepler-229 c","Kepler-229",16.06863800000,4.92000000,,5120.00
"Kepler-1815 b","Kepler-1815",12.19139957000,2.74892620,,5516.00
"Kepler-769 c","Kepler-769",15.98701740000,1.79000000,,6186.00
"Kepler-1770 b","Kepler-1770",16.84189987000,2.84141754,,5602.00
"Kepler-520 c","Kepler-520",5.21104261000,1.07000000,,6112.00
"TOI-1268 b","TOI-1268",8.15770940000,9.10000000,96.40000000,5300.00
"Kepler-68 b","Kepler-68",5.39875259000,2.35700000,8.03000000,5847.00
"Kepler-79 d","Kepler-79",52.08970000000,7.15000000,5.30000000,6389.00
"Kepler-600 b","Kepler-600",23.67517607000,2.90000000,,5279.00
"GJ 1061 d","GJ 1061",13.06600000000,,1.67000000,2953.00
"Kepler-374 d","Kepler-374",5.02821900000,1.31000000,,5977.00
"Kepler-1292 b","Kepler-1292",3.27646405000,1.82000000,,5556.00
"Kepler-1666 c","Kepler-1666",40.71570000000,3.23564749,,6293.00
"Kepler-1359 b","Kepler-1359",59.49709520000,2.83000000,,4709.00
"TOI-6707 b","TOI-6707",3.83479363758,5.72673066,,6289.49
"TOI-375 b","TOI-375",9.45469000000,10.77183045,236.78216321,5259.90
"Kepler-342 b","Kepler-342",15.17031800000,2.25000000,,6175.00
"WASP-153 b","WASP-153",3.33260900000,17.37395000,123.95370000,5914.00
"Kepler-853 b","Kepler-853",7.16892463000,1.69000000,,6350.00
"K2-124 b","K2-124",6.41365100000,2.90000000,,3570.00
"Kepler-1061 b","Kepler-1061",2.75798266600,1.98000000,,6067.00
"TOI-201 d","TOI-201",5.84889000000,1.39000000,5.80000000,6423.00
"K2-413 b","K2-413",0.80940000000,0.75990000,,4116.00
"TOI-6002 b","TOI-6002",10.90482100000,1.65000000,,3229.00
"TOI-1798.01","TOI-1798",8.02152233100,2.44800000,,5165.00
"TOI-5398 b","TOI-5398",10.59054700000,10.30000000,58.70000000,6000.00
"Kepler-187 b","Kepler-187",4.93886400000,1.41000000,,6105.00
"TOI-871 b","TOI-871",14.36256500000,1.66400000,,4929.00
"Kepler-270 b","Kepler-270",11.47609400000,2.01000000,,6067.00
"Kepler-1378 b","Kepler-1378",11.95398936000,2.20000000,,4407.00
"Kepler-1121 b","Kepler-1121",13.15141081000,1.91000000,,6231.00
"Kepler-55 e","Kepler-55",4.61753400000,1.55000000,,4503.00
"Kepler-1931 b","Kepler-1931",38.57609940000,2.65323514,,6167.00
"Kepler-1865 b","Kepler-1865",2.52400994300,1.57686072,,5420.00
"Kepler-341 c","Kepler-341",8.01041000000,1.70000000,,6012.00
"BD-13 2130 b","BD-13 2130",714.29999000000,,3108.37740000,4545.00
"eps CrB b","eps CrB",417.90000000000,,2129.46100000,4406.00
"Kepler-1542 c","Kepler-1542",2.89223021000,0.65000000,,5564.00
"Kepler-223 d","Kepler-223",14.78869000000,5.24000000,8.00000000,
"Kepler-1268 b","Kepler-1268",40.99039860000,2.03000000,,5904.00
"KMT-2023-BLG-1592L b","KMT-2023-BLG-1592L",,,184.34047606,
"Kepler-394 b","Kepler-394",8.00501300000,1.60000000,,6402.00
"GJ 1002 b","GJ 1002",10.34650000000,,1.08000000,3024.00
"TIC 231949697 b","TIC 231949697",0.90720448719,1.52831855,,3451.32
"Kepler-387 b","Kepler-387",6.79163600000,1.03000000,,5774.00
"HD 4203 b","HD 4203",431.88000000000,,708.76090000,5596.00
"TOI-2421 b","TOI-2421",4.34740320000,10.36830715,105.83685953,5607.00
"Kepler-407 b","Kepler-407",0.66931240000,1.19000000,1.93000000,5487.00
"HATS-54 b","HATS-54",2.54417650000,11.37711541,239.32479047,5621.00
"Kepler-135 c","Kepler-135",11.44870800000,1.16000000,,6090.00
"HD 69830 b","HD 69830",8.66700000000,,10.20000000,5385.00
"Kepler-1307 b","Kepler-1307",18.01621096000,2.47000000,,5884.00
"Kepler-139 c","Kepler-139",157.07287800000,3.38000000,,5594.00
"Kepler-1012 b","Kepler-1012",5.50860439000,1.29000000,,5556.00
"Kepler-1694 b","Kepler-1694",3.89526000000,1.17986031,,4954.00
"Kepler-1064 b","Kepler-1064",16.54080322000,1.55000000,,5153.00
"OGLE-2017-BLG-0373L b","OGLE-2017-BLG-0373L",,,127.00000000,
"Kepler-216 c","Kepler-216",17.40666900000,3.04000000,,6091.00
"K2-163 b","K2-163",6.67311700000,2.46610713,,4937.00
"Kepler-296 c","Kepler-296",5.84163660000,2.00000000,,3740.00
"GJ 9689 b","GJ 9689",18.27000000000,,9.65000000,3836.00
"Kepler-284 c","Kepler-284",37.51445600000,2.61000000,,5615.00
"GJ 27.1 b","GJ 27.1",15.81900000000,,13.00000000,3542.00
"Kepler-1075 b","Kepler-1075",1.52372816000,1.42000000,,3959.00
"K2-404 b","K2-404",13.11536500000,2.53000000,,3748.00
"Kepler-1342 b","Kepler-1342",2.21571035800,1.66000000,,5527.00
"Kepler-721 b","Kepler-721",5.39202538800,2.64000000,,5075.00
"HIP 54515 b","HIP 54515",33000.00000000000,,5625.56280390,8100.00
"TOI-2525 b","TOI-2525",23.28560000000,8.67575106,26.69758619,5096.00
"KMT-2022-BLG-1551L b","KMT-2022-BLG-1551L",,,940.77208472,
"Kepler-150 d","Kepler-150",12.56093000000,2.79000000,,5560.00
"WASP-7 b","WASP-7",4.95464160000,14.90797000,305.11680000,6400.00
"K2-104 b","K2-104",1.97419540000,1.79000000,,3712.00
